,Id,PostId,VoteTypeId,CreationDate,UserId,BountyAmount
8788,12442,3568,2,1408975200.0,,
8789,12444,3563,1,1408975200.0,,
8790,12445,3571,2,1408975200.0,,
8791,12446,3566,2,1408975200.0,,
8792,12447,3560,2,1408975200.0,,
8793,12448,1723,2,1408975200.0,,
8794,12449,3574,2,1409061600.0,,
8795,12450,929,2,1409061600.0,,
8796,12451,3569,2,1409061600.0,,
8797,12452,3550,2,1409061600.0,,
8798,12453,3549,2,1409061600.0,,
8799,12454,929,5,1409061600.0,458.0,
8800,12455,3569,16,1409061600.0,,
8801,12456,259,2,1409061600.0,,
8802,12457,259,5,1409061600.0,90.0,
8803,12458,1237,5,1409061600.0,90.0,
8804,12459,1237,2,1409061600.0,,
8805,12460,1433,2,1409061600.0,,
8806,12461,1433,5,1409061600.0,90.0,
8807,12462,1238,2,1409061600.0,,
8808,12463,900,5,1409061600.0,90.0,
8809,12464,900,2,1409061600.0,,
8810,12465,3523,2,1409061600.0,,
8811,12466,3573,3,1409061600.0,,
8812,12467,3578,2,1409061600.0,,
8813,12468,3398,2,1409061600.0,,
8814,12469,259,2,1409061600.0,,
8815,12470,3570,2,1409061600.0,,
8816,12471,3569,2,1409061600.0,,
8817,12472,3561,2,1409061600.0,,
8818,12473,3567,2,1409061600.0,,
8819,12474,3558,2,1409061600.0,,
8820,12475,3564,2,1409061600.0,,
8821,12476,3569,2,1409061600.0,,
8822,12477,1926,2,1409061600.0,,
8823,12478,1926,5,1409061600.0,3495.0,
8824,12479,3559,2,1409061600.0,,
8825,12480,3565,2,1409061600.0,,
8826,12481,3284,2,1409148000.0,,
8827,12483,3546,15,1409148000.0,,
8828,12484,3573,15,1409148000.0,,
8829,12485,3579,2,1409148000.0,,
8830,12486,3579,2,1409148000.0,,
8831,12487,3578,2,1409148000.0,,
8832,12488,677,2,1409148000.0,,
8833,12489,3580,2,1409148000.0,,
8834,12490,3573,3,1409234400.0,,
8835,12491,1061,16,1409234400.0,,
8836,12492,3572,16,1409234400.0,,
8837,12493,1061,2,1409234400.0,,
8838,12494,3572,3,1409234400.0,,
8839,12495,3575,3,1409234400.0,,
8840,12496,3569,2,1409234400.0,,
8841,12497,3573,3,1409234400.0,,
8842,12498,3582,2,1409234400.0,,
8843,12499,3562,2,1409234400.0,,
8844,12500,3582,2,1409234400.0,,
8845,12501,3582,2,1409234400.0,,
8846,12502,3583,2,1409320800.0,,
8847,12504,752,2,1409320800.0,,
8848,12505,3589,2,1409320800.0,,
8849,12506,3589,1,1409320800.0,,
8850,12507,3586,2,1409320800.0,,
8851,12508,3585,16,1409320800.0,,
8852,12509,3584,16,1409320800.0,,
8853,12510,3588,2,1409320800.0,,
8854,12511,3590,2,1409320800.0,,
8855,12512,1677,9,1409320800.0,,
8856,12513,554,2,1409407200.0,,
8857,12514,3589,2,1409407200.0,,
8858,12515,323,2,1409407200.0,,
8859,12516,1256,5,1409407200.0,3511.0,
8860,12517,3593,2,1409493600.0,,
8861,12518,3592,2,1409493600.0,,
8862,12519,3588,2,1409493600.0,,
8863,12520,3586,2,1409493600.0,,
8864,12521,734,2,1409493600.0,,
8865,12522,3594,2,1409580000.0,,
8866,12523,3571,2,1409580000.0,,
8867,12524,748,2,1409580000.0,,
8868,12525,3582,2,1409580000.0,,
8869,12526,3587,2,1409580000.0,,
8870,12527,3588,2,1409580000.0,,
8871,12528,3586,2,1409580000.0,,
8872,12529,1670,2,1409580000.0,,
8873,12530,2084,10,1409580000.0,,
8874,12531,3598,1,1409580000.0,,
8875,12532,3598,2,1409580000.0,,
8876,12533,3596,16,1409580000.0,,
8877,12534,3595,15,1409580000.0,,
8878,12535,3595,15,1409580000.0,,
8879,12536,3501,2,1409580000.0,,
8880,12537,3588,2,1409580000.0,,
8881,12538,3599,2,1409580000.0,,
8882,12539,3599,5,1409580000.0,2976.0,
8883,12540,3551,1,1409580000.0,,
8884,12541,3592,8,1409580000.0,3311.0,50.0
8885,12542,3582,2,1409666400.0,,
8886,12543,3582,5,1409666400.0,284.0,
8887,12544,3589,2,1409666400.0,,
8888,12545,3592,2,1409666400.0,,
8889,12546,3595,3,1409666400.0,,
8890,12547,3589,2,1409666400.0,,
8891,12548,3582,2,1409666400.0,,
8892,12549,1926,2,1409666400.0,,
8893,12550,3595,2,1409666400.0,,
8894,12551,3600,2,1409666400.0,,
8895,12552,3602,2,1409666400.0,,
8896,12553,3484,2,1409666400.0,,
8897,12554,3484,5,1409666400.0,3360.0,
8898,12555,3484,5,1409666400.0,1652.0,
8899,12556,1677,2,1409666400.0,,
8900,12557,1677,5,1409666400.0,3360.0,
8901,12558,1679,2,1409666400.0,,
8902,12559,3586,2,1409666400.0,,
8903,12560,3602,2,1409666400.0,,
8904,12561,3603,2,1409752800.0,,
8905,12562,3603,3,1409752800.0,,
8906,12563,1728,16,1409752800.0,,
8907,12564,3604,2,1409752800.0,,
8908,12565,3604,5,1409752800.0,877.0,
8909,12566,3570,2,1409752800.0,,
8910,12567,3604,2,1409752800.0,,
8911,12568,3604,5,1409752800.0,90.0,
8912,12569,3582,2,1409752800.0,,
8913,12570,3582,5,1409752800.0,90.0,
8914,12571,3586,5,1409752800.0,90.0,
8915,12572,3586,2,1409752800.0,,
8916,12573,3588,2,1409752800.0,,
8917,12574,3594,2,1409752800.0,,
8918,12575,1327,2,1409752800.0,,
8919,12576,1454,2,1409752800.0,,
8920,12577,3605,2,1409839200.0,,
8921,12578,631,2,1409839200.0,,
8922,12579,626,2,1409839200.0,,
8923,12580,622,2,1409839200.0,,
8924,12581,3606,2,1409839200.0,,
8925,12582,748,2,1409839200.0,,
8926,12584,752,2,1409839200.0,,
8927,12585,1462,2,1409839200.0,,
8928,12586,3583,2,1409839200.0,,
8929,12587,3606,2,1409839200.0,,
8930,12588,3605,16,1409839200.0,,
8931,12589,3601,16,1409839200.0,,
8932,12590,303,2,1409839200.0,,
8933,12591,3609,2,1409839200.0,,
8934,12592,3609,2,1409839200.0,,
8935,12593,3605,2,1409839200.0,,
8936,12594,3611,2,1409839200.0,,
8937,12595,3365,2,1409839200.0,,
8938,12596,3425,2,1409839200.0,,
8939,12597,3353,2,1409839200.0,,
8940,12598,3611,2,1409839200.0,,
8941,12599,3612,2,1409839200.0,,
8942,12600,3612,2,1409839200.0,,
8943,12602,3612,1,1409839200.0,,
8944,12603,3614,2,1409839200.0,,
8945,12604,3614,2,1409839200.0,,
8946,12605,3606,2,1409925600.0,,
8947,12606,3614,2,1409925600.0,,
8948,12607,3605,2,1409925600.0,,
8949,12608,3604,2,1409925600.0,,
8950,12609,3571,2,1409925600.0,,
8951,12610,3606,2,1409925600.0,,
8952,12611,3615,2,1409925600.0,,
8953,12612,3571,2,1409925600.0,,
8954,12613,3614,2,1409925600.0,,
8955,12614,1677,5,1410012000.0,3553.0,
8956,12615,1208,5,1410012000.0,3553.0,
8957,12616,3602,16,1410012000.0,,
8958,12617,3616,10,1410012000.0,,
8959,12618,1565,2,1410098400.0,,
8960,12619,1556,2,1410098400.0,,
8961,12620,3615,2,1410098400.0,,
8962,12621,3615,1,1410098400.0,,
8963,12622,3610,2,1410098400.0,,
8964,12623,3599,2,1410098400.0,,
8965,12625,2010,5,1410098400.0,2920.0,
8966,12626,3398,5,1410098400.0,2920.0,
8967,12627,3599,2,1410098400.0,,
8968,12628,3600,2,1410098400.0,,
8969,12629,3606,2,1410098400.0,,
8970,12630,3614,2,1410098400.0,,
8971,12631,748,2,1410098400.0,,
8972,12632,863,2,1410098400.0,,
8973,12633,3617,1,1410184800.0,,
8974,12634,1408,2,1410184800.0,,
8975,12635,1408,5,1410184800.0,2013.0,
8976,12636,743,5,1410184800.0,2013.0,
8977,12637,972,2,1410184800.0,,
8978,12638,972,5,1410184800.0,2013.0,
8979,12639,3605,1,1410184800.0,,
8980,12640,3589,2,1410184800.0,,
8981,12641,3618,2,1410184800.0,,
8982,12642,3607,2,1410184800.0,,
8983,12643,3620,2,1410184800.0,,
8984,12644,3589,2,1410184800.0,,
8985,12645,3621,5,1410184800.0,877.0,
8986,12646,3620,2,1410184800.0,,
8987,12647,3621,5,1410184800.0,90.0,
8988,12648,3622,2,1410271200.0,,
8989,12649,3621,2,1410271200.0,,
8990,12650,3618,2,1410271200.0,,
8991,12651,562,5,1410271200.0,3568.0,
8992,12652,2086,2,1410271200.0,,
8993,12653,1251,2,1410271200.0,,
8994,12654,1827,5,1410271200.0,3082.0,
8995,12655,3618,2,1410271200.0,,
8996,12656,3618,5,1410271200.0,3569.0,
8997,12657,1251,2,1410271200.0,,
8998,12658,3625,2,1410271200.0,,
8999,12659,3614,2,1410271200.0,,
9000,12660,3553,2,1410271200.0,,
9001,12661,3626,2,1410271200.0,,
9002,12662,3620,2,1410271200.0,,
9003,12663,3623,2,1410271200.0,,
9004,12664,3627,2,1410271200.0,,
9005,12665,3626,2,1410271200.0,,
9006,12666,3592,9,1410357600.0,,
9007,12667,3619,2,1410357600.0,,
9008,12668,3626,2,1410357600.0,,
9009,12669,3623,2,1410357600.0,,
9010,12670,3620,2,1410357600.0,,
9011,12671,3610,5,1410357600.0,2065.0,
9012,12672,2144,1,1410357600.0,,
9013,12673,1755,16,1410357600.0,,
9014,12674,3495,2,1410357600.0,,
9015,12675,651,2,1410357600.0,,
9016,12676,1755,5,1410357600.0,3572.0,
9017,12677,3627,2,1410357600.0,,
9018,12678,1761,2,1410357600.0,,
9019,12679,3629,2,1410357600.0,,
9020,12680,1892,2,1410357600.0,,
9021,12681,3582,2,1410357600.0,,
9022,12682,3630,2,1410357600.0,,
9023,12683,3630,2,1410357600.0,,
9024,12684,3636,2,1410357600.0,,
9025,12685,3635,2,1410357600.0,,
9026,12686,3636,2,1410444000.0,,
9027,12687,3629,2,1410444000.0,,
9028,12688,1761,2,1410444000.0,,
9029,12689,3629,2,1410444000.0,,
9030,12690,3608,2,1410444000.0,,
9031,12691,3388,1,1410444000.0,,
9032,12692,3287,2,1410444000.0,,
9033,12694,3295,2,1410444000.0,,
9034,12695,3260,2,1410444000.0,,
9035,12696,2017,2,1410444000.0,,
9036,12697,2018,2,1410444000.0,,
9037,12698,2082,2,1410444000.0,,
9038,12699,2120,16,1410444000.0,,
9039,12700,33,2,1410444000.0,,
9040,12701,35,2,1410444000.0,,
9041,12702,589,2,1410444000.0,,
9042,12703,1103,2,1410444000.0,,
9043,12704,562,5,1410444000.0,754.0,
9044,12705,1795,2,1410444000.0,,
9045,12706,3230,2,1410444000.0,,
9046,12707,3256,2,1410444000.0,,
9047,12708,3484,2,1410444000.0,,
9048,12709,3484,5,1410444000.0,754.0,
9049,12710,3532,2,1410444000.0,,
9050,12711,3486,2,1410444000.0,,
9051,12712,3531,2,1410444000.0,,
9052,12713,3534,2,1410444000.0,,
9053,12714,3494,2,1410444000.0,,
9054,12715,3537,2,1410444000.0,,
9055,12716,1827,16,1410444000.0,,
9056,12717,3435,16,1410444000.0,,
9057,12718,3495,16,1410444000.0,,
9058,12719,3635,2,1410444000.0,,
9059,12720,2007,16,1410444000.0,,
9060,12721,1987,16,1410444000.0,,
9061,12722,2056,16,1410444000.0,,
9062,12723,3243,16,1410444000.0,,
9063,12724,2149,16,1410444000.0,,
9064,12725,1751,16,1410444000.0,,
9065,12726,2031,16,1410444000.0,,
9066,12727,3256,16,1410444000.0,,
9067,12728,3594,16,1410444000.0,,
9068,12729,3287,16,1410444000.0,,
9069,12730,3432,16,1410444000.0,,
9070,12731,3630,16,1410444000.0,,
9071,12732,3283,16,1410444000.0,,
9072,12733,3630,2,1410444000.0,,
9073,12734,3637,2,1410444000.0,,
9074,12735,3212,2,1410444000.0,,
9075,12736,3634,2,1410444000.0,,
9076,12737,2130,2,1410444000.0,,
9077,12738,3635,2,1410444000.0,,
9078,12739,3635,2,1410444000.0,,
9079,12740,3639,2,1410444000.0,,
9080,12741,3636,2,1410444000.0,,
9081,12742,2054,2,1410444000.0,,
9082,12743,297,2,1410444000.0,,
9083,12744,3639,2,1410444000.0,,
9084,12745,3640,2,1410444000.0,,
9085,12746,3635,1,1410444000.0,,
9086,12747,3635,2,1410444000.0,,
9087,12748,3630,2,1410444000.0,,
9088,12749,813,2,1410444000.0,,
9089,12750,3267,5,1410444000.0,3589.0,
9090,12751,3643,1,1410444000.0,,
9091,12752,2160,10,1410530400.0,,
9092,12753,3409,2,1410530400.0,,
9093,12754,3642,2,1410530400.0,,
9094,12755,3634,2,1410530400.0,,
9095,12756,3635,2,1410530400.0,,
9096,12757,3640,2,1410530400.0,,
9097,12758,1728,5,1410616800.0,3595.0,
9098,12759,3647,2,1410616800.0,,
9099,12760,3502,2,1410616800.0,,
9100,12761,3466,2,1410616800.0,,
9101,12762,3648,2,1410616800.0,,
9102,12763,3649,2,1410616800.0,,
9103,12764,3505,2,1410703200.0,,
9104,12765,3645,2,1410703200.0,,
9105,12766,3645,3,1410703200.0,,
9106,12767,3651,2,1410703200.0,,
9107,12768,3653,2,1410703200.0,,
9108,12769,3637,1,1410703200.0,,
9109,12770,3641,1,1410703200.0,,
9110,12771,3645,2,1410789600.0,,
9111,12772,3652,2,1410789600.0,,
9112,12773,3652,5,1410789600.0,754.0,
9113,12774,3642,2,1410789600.0,,
9114,12775,3643,2,1410789600.0,,
9115,12776,3630,2,1410789600.0,,
9116,12777,3641,2,1410789600.0,,
9117,12778,3656,2,1410789600.0,,
9118,12779,3568,2,1410789600.0,,
9119,12780,850,2,1410789600.0,,
9120,12781,3657,2,1410789600.0,,
9121,12783,3658,2,1410789600.0,,
9122,12784,3658,1,1410789600.0,,
9123,12785,3658,2,1410789600.0,,
9124,12786,3657,2,1410789600.0,,
9125,12787,1073,5,1410789600.0,3611.0,
9126,12788,3659,3,1410789600.0,,
9127,12789,3659,10,1410789600.0,,
9128,12790,3652,2,1410789600.0,,
9129,12791,3652,5,1410789600.0,263.0,
9130,12792,3653,2,1410789600.0,,
9131,12793,3568,2,1410789600.0,,
9132,12794,3657,2,1410789600.0,,
9133,12795,3658,2,1410789600.0,,
9134,12796,3656,2,1410789600.0,,
9135,12797,3651,2,1410876000.0,,
9136,12798,3653,2,1410876000.0,,
9137,12799,3651,16,1410876000.0,,
9138,12800,3661,2,1410876000.0,,
9139,12801,3663,2,1410876000.0,,
9140,12802,3664,2,1410876000.0,,
9141,12803,3661,2,1410876000.0,,
9142,12804,3664,2,1410876000.0,,
9143,12805,3663,2,1410876000.0,,
9144,12806,3658,2,1410876000.0,,
9145,12807,562,5,1410876000.0,3618.0,
9146,12808,562,2,1410876000.0,,
9147,12809,3649,5,1410876000.0,3618.0,
9148,12810,3649,2,1410876000.0,,
9149,12811,1975,10,1410876000.0,,
9150,12812,3641,2,1410876000.0,,
9151,12813,3635,2,1410876000.0,,
9152,12814,3668,2,1410962400.0,,
9153,12815,1851,2,1410962400.0,,
9154,12816,3661,2,1410962400.0,,
9155,12817,3661,5,1410962400.0,877.0,
9156,12818,1446,5,1410962400.0,3626.0,
9157,12819,3669,3,1410962400.0,,
9158,12820,705,2,1410962400.0,,
9159,12821,3669,15,1410962400.0,,
9160,12822,3667,2,1410962400.0,,
9161,12823,1949,16,1410962400.0,,
9162,12824,3660,2,1410962400.0,,
9163,12825,3670,2,1410962400.0,,
9164,12826,3666,3,1410962400.0,,
9165,12827,3582,2,1410962400.0,,
9166,12828,3671,2,1410962400.0,,
9167,12829,3672,2,1410962400.0,,
9168,12830,3673,2,1411048800.0,,
9169,12831,3674,2,1411048800.0,,
9170,12832,3671,2,1411048800.0,,
9171,12835,3670,1,1411048800.0,,
9172,12836,3674,2,1411048800.0,,
9173,12837,3647,2,1411048800.0,,
9174,12838,3676,3,1411048800.0,,
9175,12839,3669,15,1411048800.0,,
9176,12840,3676,3,1411048800.0,,
9177,12841,3678,2,1411048800.0,,
9178,12842,3492,2,1411048800.0,,
9179,12843,3676,5,1411048800.0,2976.0,
9180,12844,3665,2,1411135200.0,,
9181,12845,42,2,1411135200.0,,
9182,12846,171,2,1411135200.0,,
9183,12847,171,5,1411135200.0,2013.0,
9184,12848,1917,3,1411135200.0,,
9185,12849,3679,2,1411135200.0,,
9186,12850,3667,2,1411135200.0,,
9187,12851,3680,15,1411135200.0,,
9188,12852,3680,10,1411135200.0,,
9189,12853,3669,10,1411135200.0,,
9190,12854,3666,3,1411135200.0,,
9191,12855,3679,5,1411135200.0,2976.0,
9192,12856,3677,2,1411135200.0,,
9193,12857,127,2,1411135200.0,,
9194,12858,3677,2,1411135200.0,,
9195,12859,3678,1,1411135200.0,,
9196,12860,3328,2,1411221600.0,,
9197,12861,3656,2,1411221600.0,,
9198,12862,3568,2,1411221600.0,,
9199,12863,1983,2,1411221600.0,,
9200,12864,1976,2,1411221600.0,,
9201,12865,2202,2,1411221600.0,,
9202,12866,3682,2,1411221600.0,,
9203,12867,3679,2,1411221600.0,,
9204,12868,1256,2,1411221600.0,,
9205,12869,1259,2,1411221600.0,,
9206,12870,1262,2,1411221600.0,,
9207,12871,1258,2,1411221600.0,,
9208,12872,1366,2,1411221600.0,,
9209,12873,3683,2,1411308000.0,,
9210,12875,3644,2,1411308000.0,,
9211,12876,3679,2,1411308000.0,,
9212,12877,3679,5,1411308000.0,754.0,
9213,12878,3678,2,1411308000.0,,
9214,12879,3648,2,1411308000.0,,
9215,12880,3647,2,1411308000.0,,
9216,12881,3687,2,1411308000.0,,
9217,12882,1554,2,1411394400.0,,
9218,12883,734,2,1411394400.0,,
9219,12884,1478,2,1411394400.0,,
9220,12885,3685,15,1411394400.0,,
9221,12886,3688,15,1411394400.0,,
9222,12887,3689,15,1411394400.0,,
9223,12888,3688,15,1411394400.0,,
9224,12889,3632,3,1411394400.0,,
9225,12890,3688,3,1411394400.0,,
9226,12891,3689,15,1411394400.0,,
9227,12892,3689,10,1411394400.0,,
9228,12893,3689,3,1411394400.0,,
9229,12894,1756,2,1411394400.0,,
9230,12895,1762,2,1411394400.0,,
9231,12896,3691,2,1411394400.0,,
9232,12897,3667,2,1411394400.0,,
9233,12898,3695,2,1411394400.0,,
9234,12899,3691,2,1411394400.0,,
9235,12900,3684,2,1411394400.0,,
9236,12901,3681,2,1411394400.0,,
9237,12902,3484,2,1411394400.0,,
9238,12903,3486,2,1411394400.0,,
9239,12904,3531,2,1411480800.0,,
9240,12905,3692,2,1411480800.0,,
9241,12906,3698,2,1411480800.0,,
9242,12907,562,2,1411480800.0,,
9243,12908,723,2,1411567200.0,,
9244,12909,3700,2,1411567200.0,,
9245,12910,3589,2,1411567200.0,,
9246,12911,3619,2,1411567200.0,,
9247,12912,3701,2,1411567200.0,,
9248,12913,708,2,1411567200.0,,
9249,12914,3649,2,1411567200.0,,
9250,12915,3692,2,1411567200.0,,
9251,12916,3665,2,1411567200.0,,
9252,12918,2115,2,1411567200.0,,
9253,12919,2115,5,1411567200.0,3380.0,
9254,12920,266,5,1411567200.0,3380.0,
9255,12921,3701,2,1411567200.0,,
9256,12922,3698,2,1411567200.0,,
9257,12923,3701,2,1411567200.0,,
9258,12924,723,2,1411567200.0,,
9259,12925,3606,2,1411653600.0,,
9260,12926,3701,2,1411653600.0,,
9261,12927,3641,2,1411653600.0,,
9262,12928,3705,2,1411653600.0,,
9263,12929,3670,2,1411653600.0,,
9264,12930,3631,2,1411653600.0,,
9265,12931,3708,10,1411653600.0,,
9266,12932,2165,2,1411653600.0,,
9267,12933,3472,1,1411653600.0,,
9268,12935,3710,3,1411653600.0,,
9269,12936,3681,1,1411653600.0,,
9270,12937,3710,3,1411653600.0,,
9271,12938,3634,2,1411740000.0,,
9272,12939,269,5,1411740000.0,3686.0,
9273,12940,3701,2,1411826400.0,,
9274,12941,1637,2,1411826400.0,,
9275,12942,1520,2,1411826400.0,,
9276,12944,1512,2,1411826400.0,,
9277,12945,1631,2,1411826400.0,,
9278,12946,1511,2,1411826400.0,,
9279,12947,3703,2,1411912800.0,,
9280,12948,3705,2,1411912800.0,,
9281,12949,3714,2,1411912800.0,,
9282,12950,3709,2,1411912800.0,,
9283,12951,3706,2,1411912800.0,,
9284,12952,3710,2,1411912800.0,,
9285,12953,1147,2,1411912800.0,,
9286,12954,1146,2,1411912800.0,,
9287,12955,3704,2,1411912800.0,,
9288,12956,3713,16,1411912800.0,,
9289,12957,3713,16,1411912800.0,,
9290,12958,3716,2,1411912800.0,,
9291,12959,3706,1,1411912800.0,,
9292,12960,3719,10,1411912800.0,,
9293,12961,3703,16,1411912800.0,,
9294,12962,3718,2,1411912800.0,,
9295,12963,3718,2,1411912800.0,,
9296,12964,3716,2,1411912800.0,,
9297,12965,95,2,1411912800.0,,
9298,12966,95,5,1411912800.0,3703.0,
9299,12967,99,2,1411912800.0,,
9300,12968,140,2,1411912800.0,,
9301,12969,3723,5,1411999200.0,2976.0,
9302,12970,3704,2,1411999200.0,,
9303,12971,3718,2,1411999200.0,,
9304,12972,3718,1,1411999200.0,,
9305,12973,3717,2,1411999200.0,,
9306,12974,3722,2,1411999200.0,,
9307,12975,3724,2,1411999200.0,,
9308,12976,3720,2,1411999200.0,,
9309,12977,1367,2,1411999200.0,,
9310,12978,3720,16,1411999200.0,,
9311,12979,3723,2,1411999200.0,,
9312,12980,3726,2,1411999200.0,,
9313,12981,3727,2,1411999200.0,,
9314,12982,3729,2,1411999200.0,,
9315,12983,3729,1,1411999200.0,,
9316,12984,3731,2,1411999200.0,,
9317,12986,3733,2,1411999200.0,,
9318,12987,3734,3,1411999200.0,,
9319,12988,3672,2,1411999200.0,,
9320,12989,3710,3,1411999200.0,,
9321,12990,3668,2,1411999200.0,,
9322,12991,3731,2,1411999200.0,,
9323,12992,3701,2,1411999200.0,,
9324,12993,3727,2,1411999200.0,,
9325,12995,3712,3,1411999200.0,,
9326,12996,3732,2,1412085600.0,,
9327,12997,1550,2,1412085600.0,,
9328,12998,1648,2,1412085600.0,,
9329,12999,1652,2,1412085600.0,,
9330,13000,3732,16,1412085600.0,,
9331,13001,3712,3,1412085600.0,,
9332,13002,748,5,1412085600.0,3719.0,
9333,13003,1007,5,1412085600.0,3720.0,
9334,13004,3733,2,1412085600.0,,
9335,13005,3739,2,1412085600.0,,
9336,13006,3736,2,1412085600.0,,
9337,13007,3736,5,1412085600.0,462.0,
9338,13008,3742,2,1412085600.0,,
9339,13009,3741,2,1412172000.0,,
9340,13010,3743,2,1412172000.0,,
9341,13012,3738,2,1412172000.0,,
9342,13013,3739,2,1412172000.0,,
9343,13014,3744,2,1412172000.0,,
9344,13015,3715,2,1412172000.0,,
9345,13016,3693,2,1412172000.0,,
9346,13017,3604,2,1412172000.0,,
9347,13018,752,2,1412172000.0,,
9348,13019,762,2,1412172000.0,,
9349,13022,3747,5,1412172000.0,462.0,
9350,13023,3745,2,1412172000.0,,
9351,13024,3746,2,1412172000.0,,
9352,13025,3742,2,1412172000.0,,
9353,13026,3741,2,1412172000.0,,
9354,13027,3740,2,1412172000.0,,
9355,13028,3732,2,1412172000.0,,
9356,13029,3738,16,1412172000.0,,
9357,13030,3718,2,1412258400.0,,
9358,13031,3717,2,1412258400.0,,
9359,13032,3731,2,1412258400.0,,
9360,13033,3730,2,1412258400.0,,
9361,13034,3744,2,1412258400.0,,
9362,13035,3745,2,1412258400.0,,
9363,13036,3744,2,1412258400.0,,
9364,13037,3725,2,1412258400.0,,
9365,13038,3748,2,1412258400.0,,
9366,13039,3742,2,1412258400.0,,
9367,13040,3741,2,1412258400.0,,
9368,13041,3543,2,1412258400.0,,
9369,13042,3737,2,1412258400.0,,
9370,13043,3322,2,1412258400.0,,
9371,13044,3321,2,1412258400.0,,
9372,13045,3744,2,1412258400.0,,
9373,13046,3744,5,1412258400.0,2976.0,
9374,13047,1179,2,1412258400.0,,
9375,13048,1196,2,1412258400.0,,
9376,13049,3747,2,1412258400.0,,
9377,13050,266,2,1412344800.0,,
9378,13051,3701,2,1412344800.0,,
9379,13052,3490,2,1412344800.0,,
9380,13053,71,2,1412344800.0,,
9381,13054,40,2,1412344800.0,,
9382,13055,1179,5,1412344800.0,263.0,
9383,13056,3752,2,1412431200.0,,
9384,13057,3743,2,1412514000.0,,
9385,13058,3736,2,1412514000.0,,
9386,13059,3733,2,1412514000.0,,
9387,13060,1196,2,1412514000.0,,
9388,13061,3753,2,1412514000.0,,
9389,13062,1179,2,1412514000.0,,
9390,13063,3754,2,1412514000.0,,
9391,13064,3759,2,1412514000.0,,
9392,13065,3759,2,1412514000.0,,
9393,13066,3757,2,1412514000.0,,
9394,13067,3752,2,1412600400.0,,
9395,13068,3756,2,1412600400.0,,
9396,13069,3758,2,1412600400.0,,
9397,13070,1773,3,1412600400.0,,
9398,13071,3765,2,1412600400.0,,
9399,13072,3758,1,1412600400.0,,
9400,13073,3766,2,1412600400.0,,
9401,13074,3760,16,1412600400.0,,
9402,13075,3764,2,1412600400.0,,
9403,13076,1177,2,1412600400.0,,
9404,13077,3769,2,1412600400.0,,
9405,13078,3767,2,1412600400.0,,
9406,13079,3754,2,1412600400.0,,
9407,13080,3772,2,1412600400.0,,
9408,13081,3761,2,1412600400.0,,
9409,13082,3774,1,1412600400.0,,
9410,13083,3774,2,1412686800.0,,
9411,13084,3754,2,1412686800.0,,
9412,13085,3754,5,1412686800.0,2013.0,
9413,13086,3764,2,1412686800.0,,
9414,13087,3769,2,1412686800.0,,
9415,13088,3771,2,1412686800.0,,
9416,13089,3763,1,1412686800.0,,
9417,13090,3760,2,1412686800.0,,
9418,13092,3764,2,1412686800.0,,
9419,13093,3767,2,1412686800.0,,
9420,13094,3768,2,1412686800.0,,
9421,13095,3769,16,1412686800.0,,
9422,13096,3703,2,1412686800.0,,
9423,13097,3740,1,1412686800.0,,
9424,13098,3769,2,1412686800.0,,
9425,13099,3757,2,1412686800.0,,
9426,13100,3759,2,1412686800.0,,
9427,13101,3651,2,1412686800.0,,
9428,13102,3653,2,1412686800.0,,
9429,13103,3715,2,1412686800.0,,
9430,13105,1566,2,1412773200.0,,
9431,13106,3780,2,1412773200.0,,
9432,13107,3781,2,1412773200.0,,
9433,13108,3779,2,1412773200.0,,
9434,13109,3775,2,1412773200.0,,
9435,13110,3776,2,1412773200.0,,
9436,13111,3777,2,1412773200.0,,
9437,13112,3770,2,1412773200.0,,
9438,13113,3772,2,1412773200.0,,
9439,13114,3771,1,1412773200.0,,
9440,13115,3777,1,1412773200.0,,
9441,13116,1177,2,1412773200.0,,
9442,13117,3784,1,1412773200.0,,
9443,13118,3780,16,1412773200.0,,
9444,13119,3787,2,1412773200.0,,
9445,13120,3790,2,1412773200.0,,
9446,13121,3792,2,1412773200.0,,
9447,13122,3792,2,1412773200.0,,
9448,13124,3789,2,1412773200.0,,
9449,13125,3766,2,1412773200.0,,
9450,13126,1191,2,1412773200.0,,
9451,13127,1177,2,1412773200.0,,
9452,13128,3753,2,1412773200.0,,
9453,13129,3790,2,1412773200.0,,
9454,13130,1196,2,1412773200.0,,
9455,13131,1179,2,1412773200.0,,
9456,13132,3793,2,1412773200.0,,
9457,13133,3785,2,1412773200.0,,
9458,13134,3785,1,1412773200.0,,
9459,13135,3796,2,1412773200.0,,
9460,13136,3792,2,1412773200.0,,
9461,13137,3788,2,1412773200.0,,
9462,13138,3797,1,1412773200.0,,
9463,13139,3797,2,1412773200.0,,
9464,13140,3784,2,1412859600.0,,
9465,13141,3782,2,1412859600.0,,
9466,13142,3782,16,1412859600.0,,
9467,13143,1259,2,1412859600.0,,
9468,13144,1256,2,1412859600.0,,
9469,13145,3778,2,1412859600.0,,
9470,13146,3795,2,1412859600.0,,
9471,13147,3797,2,1412859600.0,,
9472,13148,3791,2,1412859600.0,,
9473,13149,3793,2,1412859600.0,,
9474,13150,3788,2,1412859600.0,,
9475,13151,3792,2,1412859600.0,,
9476,13152,3786,2,1412859600.0,,
9477,13153,3783,2,1412859600.0,,
